productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extNumber,extDescription,extCardType,extCardSubtype,extElement,extClass,extReserveCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extSpeed,extPower,extLife,extFlavorText,extMemoryCost,extDurability,extLevel
531658,Scry the Skies,scry the skies,https://tcgplayer-cdn.tcgplayer.com/product/531658_200w.jpg,74,23338,https://cpt.tcgcsv.com/bHg6,2024-01-26T05:03:17.27,1,Common,076,"Glimpse LV. Draw a card into your memory. (To glimpse, look at that many cards from the top of your deck. Put those cards back on the top or on the bottom of your deck in any order.)",Action,Mage;Skill,Norm,Mage,1,3.94,4.47,15.0,3.99,,Foil,Slow,,,<em>The skies hold secrets only privy to the few versed in its signs.</em>,,,
531658,Scry the Skies,scry the skies,https://tcgplayer-cdn.tcgplayer.com/product/531658_200w.jpg,74,23338,https://cpt.tcgcsv.com/bHg6,2024-01-26T05:03:17.27,1,Common,076,"Glimpse LV. Draw a card into your memory. (To glimpse, look at that many cards from the top of your deck. Put those cards back on the top or on the bottom of your deck in any order.)",Action,Mage;Skill,Norm,Mage,1,0.04,0.18,0.52,0.12,,Normal,Slow,,,<em>The skies hold secrets only privy to the few versed in its signs.</em>,,,
531659,Seasoned Shieldmaster,seasoned shieldmaster,https://tcgplayer-cdn.tcgplayer.com/product/531659_200w.jpg,74,23338,https://cpt.tcgcsv.com/cHg6,2024-01-26T05:03:17.27,1,Super Rare,077,"Whenever an ally you control becomes fostered, draw a card into your memory.<br>
[Class Bonus] Fostered allies you control get +1 power and +1 life. (Apply this effect only if your champion's class matches this card's class.)",Ally,Guardian;Human,Norm,Guardian,3,0.84,2.28,7.99,1.86,,Normal,,1,3,,,,
531659,Seasoned Shieldmaster,seasoned shieldmaster,https://tcgplayer-cdn.tcgplayer.com/product/531659_200w.jpg,74,23338,https://cpt.tcgcsv.com/cHg6,2024-01-26T05:03:17.27,1,Super Rare,077,"Whenever an ally you control becomes fostered, draw a card into your memory.<br>
[Class Bonus] Fostered allies you control get +1 power and +1 life. (Apply this effect only if your champion's class matches this card's class.)",Ally,Guardian;Human,Norm,Guardian,3,18.99,19.99,23.99,,,Foil,,1,3,,,,
531660,Serum of Wisdom,serum of wisdom,https://tcgplayer-cdn.tcgplayer.com/product/531660_200w.jpg,74,23338,https://cpt.tcgcsv.com/dHg6,2024-01-26T05:03:17.27,1,Common,078,"Brew — Three Herbs (You may sacrifice the listed objects rather than pay this card's reserve cost.) <br>
Sacrifice Serum of Wisdom: Glimpse 3. Draw a card into your memory.",Item,Cleric;Potion,Norm,Cleric,3,0.05,0.18,1.0,0.07,,Normal,,,,,,,
531660,Serum of Wisdom,serum of wisdom,https://tcgplayer-cdn.tcgplayer.com/product/531660_200w.jpg,74,23338,https://cpt.tcgcsv.com/dHg6,2024-01-26T05:03:17.27,1,Common,078,"Brew — Three Herbs (You may sacrifice the listed objects rather than pay this card's reserve cost.) <br>
Sacrifice Serum of Wisdom: Glimpse 3. Draw a card into your memory.",Item,Cleric;Potion,Norm,Cleric,3,0.94,1.3,6.18,1.05,,Foil,,,,,,,
531661,Strategic Warfare,strategic warfare,https://tcgplayer-cdn.tcgplayer.com/product/531661_200w.jpg,74,23338,https://cpt.tcgcsv.com/fHg6,2024-01-26T05:03:17.27,1,Common,082,"Allies you control get +1 power until end of turn. <br>
[Level 2+] Target unit gains true sight until end of turn. (Units with true sight can attack units with stealth.)",Action,Ranger;Skill,Norm,Ranger,2,0.01,0.18,1.0,0.06,,Normal,Slow,,,<em>Reconnaissance and battlefield tactics can overcome even overwhelming numbers.</em>,,,
531661,Strategic Warfare,strategic warfare,https://tcgplayer-cdn.tcgplayer.com/product/531661_200w.jpg,74,23338,https://cpt.tcgcsv.com/fHg6,2024-01-26T05:03:17.27,1,Common,082,"Allies you control get +1 power until end of turn. <br>
[Level 2+] Target unit gains true sight until end of turn. (Units with true sight can attack units with stealth.)",Action,Ranger;Skill,Norm,Ranger,2,1.25,1.99,9.95,,,Foil,Slow,,,<em>Reconnaissance and battlefield tactics can overcome even overwhelming numbers.</em>,,,
531662,Study the Fables,study the fables,https://tcgplayer-cdn.tcgplayer.com/product/531662_200w.jpg,74,23338,https://cpt.tcgcsv.com/gHg6,2024-01-26T05:03:17.27,1,Common,083,Target player reveals six cards from their material deck. Draw a card into your memory.,Action,Cleric;Skill,Norm,Cleric,2,0.01,0.18,1.0,0.04,,Normal,Slow,,,<em>Perhaps the answer lies within Azoth's many myths.</em>,,,
531662,Study the Fables,study the fables,https://tcgplayer-cdn.tcgplayer.com/product/531662_200w.jpg,74,23338,https://cpt.tcgcsv.com/gHg6,2024-01-26T05:03:17.27,1,Common,083,Target player reveals six cards from their material deck. Draw a card into your memory.,Action,Cleric;Skill,Norm,Cleric,2,0.65,0.99,9.95,0.99,,Foil,Slow,,,<em>Perhaps the answer lies within Azoth's many myths.</em>,,,
531663,Subjugating Lash,subjugating lash,https://tcgplayer-cdn.tcgplayer.com/product/531663_200w.jpg,74,23338,https://cpt.tcgcsv.com/hHg6,2024-01-26T05:03:17.27,1,Common,084,"As long as your champion has twelve or more damage counters on them, Subjugating Lash gets +2 power.",Attack,Guardian;Lash,Norm,Guardian,2,0.01,0.19,1.0,0.06,,Normal,,2,,<em>Savor the pain.</em>,,,
531663,Subjugating Lash,subjugating lash,https://tcgplayer-cdn.tcgplayer.com/product/531663_200w.jpg,74,23338,https://cpt.tcgcsv.com/hHg6,2024-01-26T05:03:17.27,1,Common,084,"As long as your champion has twelve or more damage counters on them, Subjugating Lash gets +2 power.",Attack,Guardian;Lash,Norm,Guardian,2,1.28,1.58,11.79,1.53,,Foil,,2,,<em>Savor the pain.</em>,,,
531664,Swooping Talons,swooping talons,https://tcgplayer-cdn.tcgplayer.com/product/531664_200w.jpg,74,23338,https://cpt.tcgcsv.com/jHg6,2024-01-26T05:03:17.27,1,Uncommon,086,"Choose one —<br>
• Deal 2 damage to target ally.<br>
• [Level 2+] Destroy target item with memory cost 0 or reserve cost 4 or less. (Choose this option only if your champion is level 2 or higher.)",Action,Ranger;Skill,Norm,Ranger,3,0.78,2.76,8.95,0.82,,Foil,Slow,,,,,,
531664,Swooping Talons,swooping talons,https://tcgplayer-cdn.tcgplayer.com/product/531664_200w.jpg,74,23338,https://cpt.tcgcsv.com/jHg6,2024-01-26T05:03:17.27,1,Uncommon,086,"Choose one —<br>
• Deal 2 damage to target ally.<br>
• [Level 2+] Destroy target item with memory cost 0 or reserve cost 4 or less. (Choose this option only if your champion is level 2 or higher.)",Action,Ranger;Skill,Norm,Ranger,3,0.09,0.2,2.0,0.14,,Normal,Slow,,,,,,
531665,Take Aim,take aim,https://tcgplayer-cdn.tcgplayer.com/product/531665_200w.jpg,74,23338,https://cpt.tcgcsv.com/kHg6,2024-01-26T05:03:17.27,1,Common,087,"Target unit's next attack this turn gets +2 power. Class Bonus: That unit also gains ranged 2 until end of turn. (As long as that unit is distant, that unit's attacks get +2 power. Apply the additional effect only if your champion's class matches this card's class.)",Action,Ranger;Skill,Norm,Ranger,2,2.04,3.32,9.95,3.49,,Foil,Slow,,,,,,
531665,Take Aim,take aim,https://tcgplayer-cdn.tcgplayer.com/product/531665_200w.jpg,74,23338,https://cpt.tcgcsv.com/kHg6,2024-01-26T05:03:17.27,1,Common,087,"Target unit's next attack this turn gets +2 power. Class Bonus: That unit also gains ranged 2 until end of turn. (As long as that unit is distant, that unit's attacks get +2 power. Apply the additional effect only if your champion's class matches this card's class.)",Action,Ranger;Skill,Norm,Ranger,2,0.04,0.16,1.0,0.06,,Normal,Slow,,,,,,
531666,Take Cover,take cover,https://tcgplayer-cdn.tcgplayer.com/product/531666_200w.jpg,74,23338,https://cpt.tcgcsv.com/lHg6,2024-01-26T05:03:17.27,1,Rare,088,"[Class Bonus] This card costs 1 less to activate. <br>
Target unit you control gains stealth until end of turn. That unit also becomes distant. (This unit can't be targeted by attacks unless permitted by true sight. Units stay distant until the end of their controller's turn.)",Action,Ranger;Skill;Reaction,Norm,Ranger,5,0.79,0.91,20.99,0.81,,Foil,Fast,,,,,,
531666,Take Cover,take cover,https://tcgplayer-cdn.tcgplayer.com/product/531666_200w.jpg,74,23338,https://cpt.tcgcsv.com/lHg6,2024-01-26T05:03:17.27,1,Rare,088,"[Class Bonus] This card costs 1 less to activate. <br>
Target unit you control gains stealth until end of turn. That unit also becomes distant. (This unit can't be targeted by attacks unless permitted by true sight. Units stay distant until the end of their controller's turn.)",Action,Ranger;Skill;Reaction,Norm,Ranger,5,0.1,0.31,1.88,0.19,,Normal,Fast,,,,,,
531667,The Eternal Kingdom,the eternal kingdom,https://tcgplayer-cdn.tcgplayer.com/product/531667_200w.jpg,74,23338,https://cpt.tcgcsv.com/mHg6,2024-01-26T05:03:17.27,1,Ultra Rare,089,"[Class Bonus] Domains you control have reservable. (While paying for a reserve cost, you may rest an object with reservable to pay for 1 of that cost.)<br>
Upkeep — At the beginning of your recollection phase, you may pay (2). If you don't, sacrifice The Eternal Kingdom.",Unique;Domain,Guardian;Castle,Norm,Guardian,4,109.99,123.8,150.0,,,Foil,,,,,,,
531667,The Eternal Kingdom,the eternal kingdom,https://tcgplayer-cdn.tcgplayer.com/product/531667_200w.jpg,74,23338,https://cpt.tcgcsv.com/mHg6,2024-01-26T05:03:17.27,1,Ultra Rare,089,"[Class Bonus] Domains you control have reservable. (While paying for a reserve cost, you may rest an object with reservable to pay for 1 of that cost.)<br>
Upkeep — At the beginning of your recollection phase, you may pay (2). If you don't, sacrifice The Eternal Kingdom.",Unique;Domain,Guardian;Castle,Norm,Guardian,4,15.0,19.48,35.73,16.25,,Normal,,,,,,,
531668,Trained Sharpshooter,trained sharpshooter,https://tcgplayer-cdn.tcgplayer.com/product/531668_200w.jpg,74,23338,https://cpt.tcgcsv.com/nHg6,2024-01-26T05:03:17.27,1,Common,090,"[Class Bonus] Ranged 2 (As long as this unit is distant, its attacks get +2 power. Apply this effect only if your champion's class matches this card's class.)",Ally,Ranger;Human,Norm,Ranger,3,0.01,0.18,1.0,0.05,,Normal,,2,3,<em>Military-trained infantry able to adjust position and sight an enemy across the battlefield.</em>,,,
531668,Trained Sharpshooter,trained sharpshooter,https://tcgplayer-cdn.tcgplayer.com/product/531668_200w.jpg,74,23338,https://cpt.tcgcsv.com/nHg6,2024-01-26T05:03:17.27,1,Common,090,"[Class Bonus] Ranged 2 (As long as this unit is distant, its attacks get +2 power. Apply this effect only if your champion's class matches this card's class.)",Ally,Ranger;Human,Norm,Ranger,3,0.73,1.25,4.99,1.01,,Foil,,2,3,<em>Military-trained infantry able to adjust position and sight an enemy across the battlefield.</em>,,,
531669,Unearth Revelations,unearth revelations,https://tcgplayer-cdn.tcgplayer.com/product/531669_200w.jpg,74,23338,https://cpt.tcgcsv.com/pHg6,2024-01-26T05:03:17.27,1,Common,091,"Draw two cards, then put two cards from your hand on the bottom of your deck in any order.",Action,Cleric;Skill,Norm,Cleric,1,0.01,0.12,1.0,0.02,,Normal,Slow,,,"<em>Ancient relics lie buried underneath Azoth. Now, it's a race to see who can control their power first.</em>",,,
531669,Unearth Revelations,unearth revelations,https://tcgplayer-cdn.tcgplayer.com/product/531669_200w.jpg,74,23338,https://cpt.tcgcsv.com/pHg6,2024-01-26T05:03:17.27,1,Common,091,"Draw two cards, then put two cards from your hand on the bottom of your deck in any order.",Action,Cleric;Skill,Norm,Cleric,1,0.94,0.99,2.98,1.96,,Foil,Slow,,,"<em>Ancient relics lie buried underneath Azoth. Now, it's a race to see who can control their power first.</em>",,,
531670,Vanish from Sight,vanish from sight,https://tcgplayer-cdn.tcgplayer.com/product/531670_200w.jpg,74,23338,https://cpt.tcgcsv.com/qHg6,2024-01-26T05:03:17.27,1,Uncommon,092,"Activate this card only during an opponent's recollection phase.<br>
Your champion gains stealth until end of turn.",Action,Assassin;Skill;Reaction,Norm,Assassin,3,0.2,1.18,2.76,0.67,,Normal,Fast,,,"<em>Like a wraith, Tristan slipped through the battle wrapped in shadows unseen, daggers ready.</em>",,,
531670,Vanish from Sight,vanish from sight,https://tcgplayer-cdn.tcgplayer.com/product/531670_200w.jpg,74,23338,https://cpt.tcgcsv.com/qHg6,2024-01-26T05:03:17.27,1,Uncommon,092,"Activate this card only during an opponent's recollection phase.<br>
Your champion gains stealth until end of turn.",Action,Assassin;Skill;Reaction,Norm,Assassin,3,11.63,13.0,24.21,12.87,,Foil,Fast,,,"<em>Like a wraith, Tristan slipped through the battle wrapped in shadows unseen, daggers ready.</em>",,,
531671,Airship Cannoneer,airship cannoneer,https://tcgplayer-cdn.tcgplayer.com/product/531671_200w.jpg,74,23338,https://cpt.tcgcsv.com/rHg6,2024-01-26T05:03:17.27,1,Uncommon,093,"[Class Bonus] Ranged 4 (As long as this unit is distant, its attacks get +4 power. Apply this effect only if your champion's class matches this card's class.)<br>
On Attack: You may banish three fire element cards from your graveyard. If you do, Airship Cannoneer becomes distant.",Ally,Ranger;Human,Fire,Ranger,4,0.99,3.99,12.49,3.24,,Foil,,2,3,,,,
531671,Airship Cannoneer,airship cannoneer,https://tcgplayer-cdn.tcgplayer.com/product/531671_200w.jpg,74,23338,https://cpt.tcgcsv.com/rHg6,2024-01-26T05:03:17.27,1,Uncommon,093,"[Class Bonus] Ranged 4 (As long as this unit is distant, its attacks get +4 power. Apply this effect only if your champion's class matches this card's class.)<br>
On Attack: You may banish three fire element cards from your graveyard. If you do, Airship Cannoneer becomes distant.",Ally,Ranger;Human,Fire,Ranger,4,0.13,0.25,1.0,0.17,,Normal,,2,3,,,,
531672,Attune with Flames,attune with flames,https://tcgplayer-cdn.tcgplayer.com/product/531672_200w.jpg,74,23338,https://cpt.tcgcsv.com/sHg6,2024-01-26T05:03:17.27,1,Rare,095,"[Class Bonus] This card costs 2 less to activate.<br>
Activate this card only during an opponent's recollection phase.<br>
Target Guardian weapon you control gets +5 power until the end of your next turn.",Action,Guardian;Skill;Craft,Fire,Guardian,6,0.99,4.98,11.95,,,Foil,Fast,,,,,,
531672,Attune with Flames,attune with flames,https://tcgplayer-cdn.tcgplayer.com/product/531672_200w.jpg,74,23338,https://cpt.tcgcsv.com/sHg6,2024-01-26T05:03:17.27,1,Rare,095,"[Class Bonus] This card costs 2 less to activate.<br>
Activate this card only during an opponent's recollection phase.<br>
Target Guardian weapon you control gets +5 power until the end of your next turn.",Action,Guardian;Skill;Craft,Fire,Guardian,6,0.1,0.25,2.0,0.14,,Normal,Fast,,,,,,
531673,Blazing Charge,blazing charge,https://tcgplayer-cdn.tcgplayer.com/product/531673_200w.jpg,74,23338,https://cpt.tcgcsv.com/tHg6,2024-01-26T05:03:17.27,1,Common,097,"[Class Bonus] Blazing Charge gets +2 power.<br>
On Attack: Until the beginning of your next turn, if damage would be dealt to your champion, they take that much damage plus 1 instead.",Attack,Guardian;Sword,Fire,Guardian,2,0.74,1.05,7.94,1.05,,Foil,,3,,<em>Reckless abandonment for crushing momentum.</em>,,,
531673,Blazing Charge,blazing charge,https://tcgplayer-cdn.tcgplayer.com/product/531673_200w.jpg,74,23338,https://cpt.tcgcsv.com/tHg6,2024-01-26T05:03:17.27,1,Common,097,"[Class Bonus] Blazing Charge gets +2 power.<br>
On Attack: Until the beginning of your next turn, if damage would be dealt to your champion, they take that much damage plus 1 instead.",Attack,Guardian;Sword,Fire,Guardian,2,0.03,0.15,1.0,0.07,,Normal,,3,,<em>Reckless abandonment for crushing momentum.</em>,,,
531674,Bottled Forgelight,bottled forgelight,https://tcgplayer-cdn.tcgplayer.com/product/531674_200w.jpg,74,23338,https://cpt.tcgcsv.com/vHg6,2024-01-26T05:03:17.27,1,Common,098,"Brew — One Razorvine, One Herb<br>
On Enter: If Bottled Forgelight was brewed, deal 2 damage to target unit.<br>
Sacrifice Bottled Forgelight: Deal 2 damage to target unit.",Item,Cleric;Potion,Fire,Cleric,3,0.75,1.99,7.95,0.91,,Foil,,,,,,,
531674,Bottled Forgelight,bottled forgelight,https://tcgplayer-cdn.tcgplayer.com/product/531674_200w.jpg,74,23338,https://cpt.tcgcsv.com/vHg6,2024-01-26T05:03:17.27,1,Common,098,"Brew — One Razorvine, One Herb<br>
On Enter: If Bottled Forgelight was brewed, deal 2 damage to target unit.<br>
Sacrifice Bottled Forgelight: Deal 2 damage to target unit.",Item,Cleric;Potion,Fire,Cleric,3,0.04,0.16,1.0,0.07,,Normal,,,,,,,
531675,Excoriate,excoriate,https://tcgplayer-cdn.tcgplayer.com/product/531675_200w.jpg,74,23338,https://cpt.tcgcsv.com/wHg6,2024-01-26T05:03:17.27,1,Common,100,"[Level 2+] This card costs 1 less to activate. (Apply this effect only if your champion is level 2 or higher.)<br>
Destroy target ally with reserve cost 4 or less.",Action,Mage;Spell,Fire,Mage,4,0.04,0.15,1.0,0.06,,Normal,Slow,,,"<em>""Filth must be cleansed from our kingdom.""</em>",,,
531675,Excoriate,excoriate,https://tcgplayer-cdn.tcgplayer.com/product/531675_200w.jpg,74,23338,https://cpt.tcgcsv.com/wHg6,2024-01-26T05:03:17.27,1,Common,100,"[Level 2+] This card costs 1 less to activate. (Apply this effect only if your champion is level 2 or higher.)<br>
Destroy target ally with reserve cost 4 or less.",Action,Mage;Spell,Fire,Mage,4,0.96,1.99,4.26,1.32,,Foil,Slow,,,"<em>""Filth must be cleansed from our kingdom.""</em>",,,
531676,Explosive Fractal,explosive fractal,https://tcgplayer-cdn.tcgplayer.com/product/531676_200w.jpg,74,23338,https://cpt.tcgcsv.com/xHg6,2024-01-26T05:03:17.27,1,Uncommon,101,"[Class Bonus] [Memory 4+] On Enter: Deal 2 damage to target champion. (Apply this effect only if your champion's class matches this card's class and only if there are four or more cards in your memory.)<br>
Reservable",Phantasia,Cleric;Fractal,Fire,Cleric,3,0.08,0.22,2.0,0.17,,Normal,,,,,,,
531676,Explosive Fractal,explosive fractal,https://tcgplayer-cdn.tcgplayer.com/product/531676_200w.jpg,74,23338,https://cpt.tcgcsv.com/xHg6,2024-01-26T05:03:17.27,1,Uncommon,101,"[Class Bonus] [Memory 4+] On Enter: Deal 2 damage to target champion. (Apply this effect only if your champion's class matches this card's class and only if there are four or more cards in your memory.)<br>
Reservable",Phantasia,Cleric;Fractal,Fire,Cleric,3,1.46,2.0,9.99,2.08,,Foil,,,,,,,
531677,Fiery Duelist,fiery duelist,https://tcgplayer-cdn.tcgplayer.com/product/531677_200w.jpg,74,23338,https://cpt.tcgcsv.com/zHg6,2024-01-26T05:03:17.27,1,Common,103,"[Class Bonus] Ranged 2 (As long as this unit is distant, its attacks get +2 power.)<br>
On Enter: You may discard a fire element card. If you do, draw a card and Fiery Duelist becomes distant. (Units stay distant until the end of their controller's turn.)",Ally,Ranger;Human,Fire,Ranger,3,0.05,0.2,1.0,0.09,,Normal,,1,1,,,,
531677,Fiery Duelist,fiery duelist,https://tcgplayer-cdn.tcgplayer.com/product/531677_200w.jpg,74,23338,https://cpt.tcgcsv.com/zHg6,2024-01-26T05:03:17.27,1,Common,103,"[Class Bonus] Ranged 2 (As long as this unit is distant, its attacks get +2 power.)<br>
On Enter: You may discard a fire element card. If you do, draw a card and Fiery Duelist becomes distant. (Units stay distant until the end of their controller's turn.)",Ally,Ranger;Human,Fire,Ranger,3,1.26,1.35,1.69,1.28,,Foil,,1,1,,,,
531678,Fiery Warcry,fiery warcry,https://tcgplayer-cdn.tcgplayer.com/product/531678_200w.jpg,74,23338,https://cpt.tcgcsv.com/BHg6,2024-01-26T05:03:17.27,1,Uncommon,104,"Draw a card, then discard a card.<br>
[Class Bonus] You may banish a fire element card from your graveyard. When you do, target ally loses taunt and intercept until end of turn.",Action,Guardian;Skill,Fire,Guardian,2,0.13,0.25,2.0,0.18,,Normal,Slow,,,<em>A superheated shout to rattle any foe.</em>,,,
531678,Fiery Warcry,fiery warcry,https://tcgplayer-cdn.tcgplayer.com/product/531678_200w.jpg,74,23338,https://cpt.tcgcsv.com/BHg6,2024-01-26T05:03:17.27,1,Uncommon,104,"Draw a card, then discard a card.<br>
[Class Bonus] You may banish a fire element card from your graveyard. When you do, target ally loses taunt and intercept until end of turn.",Action,Guardian;Skill,Fire,Guardian,2,0.79,1.0,3.76,1.08,,Foil,Slow,,,<em>A superheated shout to rattle any foe.</em>,,,
531679,Fireblooded Oath,fireblooded oath,https://tcgplayer-cdn.tcgplayer.com/product/531679_200w.jpg,74,23338,https://cpt.tcgcsv.com/CHg6,2024-01-26T05:03:17.27,1,Super Rare,105,"[Class Bonus] This card costs 2 less to activate.<br>
As an additional cost to activate this card, banish three fire element cards from your graveyard.<br>
Level up your champion. At the beginning of the next end phase, delevel your champion.",Action,Guardian;Spell,Fire,Guardian,5,0.46,0.99,3.84,0.84,,Normal,Slow,,,,,,
531679,Fireblooded Oath,fireblooded oath,https://tcgplayer-cdn.tcgplayer.com/product/531679_200w.jpg,74,23338,https://cpt.tcgcsv.com/CHg6,2024-01-26T05:03:17.27,1,Super Rare,105,"[Class Bonus] This card costs 2 less to activate.<br>
As an additional cost to activate this card, banish three fire element cards from your graveyard.<br>
Level up your champion. At the beginning of the next end phase, delevel your champion.",Action,Guardian;Spell,Fire,Guardian,5,9.99,19.32,20.97,11.13,,Foil,Slow,,,,,,
531680,Firetuned Automaton,firetuned automaton,https://tcgplayer-cdn.tcgplayer.com/product/531680_200w.jpg,74,23338,https://cpt.tcgcsv.com/DHg6,2024-01-26T05:03:17.27,1,Uncommon,106,"As an additional cost to activate this card, discard a fire element card.<br>
[Class Bonus] Floating Memory (While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost.)",Ally,Guardian;Automaton,Fire,Guardian,2,0.99,3.71,6.0,,,Foil,,3,1,,,,
531680,Firetuned Automaton,firetuned automaton,https://tcgplayer-cdn.tcgplayer.com/product/531680_200w.jpg,74,23338,https://cpt.tcgcsv.com/DHg6,2024-01-26T05:03:17.27,1,Uncommon,106,"As an additional cost to activate this card, discard a fire element card.<br>
[Class Bonus] Floating Memory (While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost.)",Ally,Guardian;Automaton,Fire,Guardian,2,0.14,0.23,2.0,0.19,,Normal,,3,1,,,,
531681,Flameblessed Trainee,flameblessed trainee,https://tcgplayer-cdn.tcgplayer.com/product/531681_200w.jpg,74,23338,https://cpt.tcgcsv.com/FHg6,2024-01-26T05:03:17.27,1,Common,108,"[Class Bonus] On Attack: If Flameblessed Trainee is attacking an ally, you may discard a fire element card. If you do, this attack gets +3 power. (Apply this effect only if your champion's class matches this card's class.)",Ally,Cleric;Human,Fire,Cleric,2,0.69,2.79,7.74,1.36,,Foil,,1,2,,,,
531681,Flameblessed Trainee,flameblessed trainee,https://tcgplayer-cdn.tcgplayer.com/product/531681_200w.jpg,74,23338,https://cpt.tcgcsv.com/FHg6,2024-01-26T05:03:17.27,1,Common,108,"[Class Bonus] On Attack: If Flameblessed Trainee is attacking an ally, you may discard a fire element card. If you do, this attack gets +3 power. (Apply this effect only if your champion's class matches this card's class.)",Ally,Cleric;Human,Fire,Cleric,2,0.04,0.18,1.0,0.06,,Normal,,1,2,,,,
531682,Force Load,force load,https://tcgplayer-cdn.tcgplayer.com/product/531682_200w.jpg,74,23338,https://cpt.tcgcsv.com/GHg6,2024-01-26T05:03:17.27,1,Uncommon,109,"Choose a fire or norm element Bullet card from your material deck with memory cost 0 and load it into target Gun weapon you control. (As a weapon is used for an attack, all of its loaded cards are put into the attacker's intent.)",Action,Ranger;Skill,Fire,Ranger,2,0.76,0.96,9.99,0.99,,Foil,Slow,,,<em>Factory Recommendation: one round per shot.</em>,,,
531682,Force Load,force load,https://tcgplayer-cdn.tcgplayer.com/product/531682_200w.jpg,74,23338,https://cpt.tcgcsv.com/GHg6,2024-01-26T05:03:17.27,1,Uncommon,109,"Choose a fire or norm element Bullet card from your material deck with memory cost 0 and load it into target Gun weapon you control. (As a weapon is used for an attack, all of its loaded cards are put into the attacker's intent.)",Action,Ranger;Skill,Fire,Ranger,2,0.08,0.2,2.0,0.12,,Normal,Slow,,,<em>Factory Recommendation: one round per shot.</em>,,,
531683,Lavaheated Brew,lavaheated brew,https://tcgplayer-cdn.tcgplayer.com/product/531683_200w.jpg,74,23338,https://cpt.tcgcsv.com/HHg6,2024-01-26T05:03:17.27,1,Uncommon,113,"Draw a card, then discard a card. If you didn't discard a Potion item card, deal 3 damage to your champion.<br>
[Class Bonus] Floating Memory (While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost.)",Action,Cleric;Skill,Fire,Cleric,2,1.98,3.49,7.99,,,Foil,Slow,,,,,,
531683,Lavaheated Brew,lavaheated brew,https://tcgplayer-cdn.tcgplayer.com/product/531683_200w.jpg,74,23338,https://cpt.tcgcsv.com/HHg6,2024-01-26T05:03:17.27,1,Uncommon,113,"Draw a card, then discard a card. If you didn't discard a Potion item card, deal 3 damage to your champion.<br>
[Class Bonus] Floating Memory (While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost.)",Action,Cleric;Skill,Fire,Cleric,2,0.12,0.22,2.0,0.22,,Normal,Slow,,,,,,
531684,Manic Zealot,manic zealot,https://tcgplayer-cdn.tcgplayer.com/product/531684_200w.jpg,74,23338,https://cpt.tcgcsv.com/JHg6,2024-01-26T05:03:17.27,1,Common,114,On Death: Deal 2 damage to each champion.,Ally,Assassin;Automaton,Fire,Assassin,2,0.05,0.19,3.0,0.08,,Normal,,1,1,"<em>For some, awakening was a blessing, a revelation of the potential world before them. For others, awakening was a curse with only one solution.</em>",,,
531684,Manic Zealot,manic zealot,https://tcgplayer-cdn.tcgplayer.com/product/531684_200w.jpg,74,23338,https://cpt.tcgcsv.com/JHg6,2024-01-26T05:03:17.27,1,Common,114,On Death: Deal 2 damage to each champion.,Ally,Assassin;Automaton,Fire,Assassin,2,1.26,2.49,8.68,1.39,,Foil,,1,1,"<em>For some, awakening was a blessing, a revelation of the potential world before them. For others, awakening was a curse with only one solution.</em>",,,
531685,Overwhelming Swing,overwhelming swing,https://tcgplayer-cdn.tcgplayer.com/product/531685_200w.jpg,74,23338,https://cpt.tcgcsv.com/KHg6,2024-01-26T05:03:17.27,1,Uncommon,116,[Class Bonus] [Level 2+] Combat damage dealt by this attack is unpreventable. (Apply this effect only if your champion's class matches this card's class and only if your champion is level 2 or higher.),Attack,Guardian;Hammer,Fire,Guardian,6,0.09,0.2,2.0,0.1,,Normal,,5,,<em>Shields become shrapnel under explosive force.</em>,,,
531685,Overwhelming Swing,overwhelming swing,https://tcgplayer-cdn.tcgplayer.com/product/531685_200w.jpg,74,23338,https://cpt.tcgcsv.com/KHg6,2024-01-26T05:03:17.27,1,Uncommon,116,[Class Bonus] [Level 2+] Combat damage dealt by this attack is unpreventable. (Apply this effect only if your champion's class matches this card's class and only if your champion is level 2 or higher.),Attack,Guardian;Hammer,Fire,Guardian,6,0.49,0.81,10.0,0.77,,Foil,,5,,<em>Shields become shrapnel under explosive force.</em>,,,
531686,Tether in Flames,tether in flames,https://tcgplayer-cdn.tcgplayer.com/product/531686_200w.jpg,74,23338,https://cpt.tcgcsv.com/LHg6,2024-01-26T05:03:17.27,1,Rare,119,"[Class Bonus] This card costs 2 less to activate.<br>
Negate target card activation unless its controller has Tether in Flames deal 1+LV unpreventable damage to their champion. (LV refers to your champion's level.)",Action,Cleric;Spell;Reaction,Fire,Cleric,3,0.37,0.69,1.94,0.54,,Normal,Fast,,,,,,
