productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extDescription,extCardType,extCardSubtype,extElement,extClass,extMemoryCost,extLevel,extLife,extFlavorText,extPower,extDurability,extReserveCost,extSpeed
584035,Oppressive Presence,Oppressive Presence,https://tcgplayer-cdn.tcgplayer.com/product/584035_200w.jpg,74,23545,https://cpt.tcgcsv.com/KDH6,2024-10-11T04:08:17.513,1,0.25,0.77,2.47,0.54,,Normal,Rare,113,"Activate this card only during an opponent's recollection phase. <br><br>
<br><br>
Until end of turn, players can't declare attacks with allies unless they pay (X) for each attack declaration, where X is the highest power among fire element allies you control.",Action,Skill,Fire,Warrior,,,,,,,2,Fast
584036,Planted Explosive,Planted Explosive,https://tcgplayer-cdn.tcgplayer.com/product/584036_200w.jpg,74,23545,https://cpt.tcgcsv.com/LDH6,2024-10-11T04:08:17.513,1,0.08,0.18,0.52,0.14,,Normal,Common,114,"Prepare 1 (You may remove a preparation counter from your champion as you activate this card.)<br><br>
Deal 2 damage to target unit. If Planted Explosive was prepared, deal 4 damage to that unit instead.",Action,Skill,Fire,Assassin,,,,<em>Fight fire with fire.</em>,,,2,Fast
584036,Planted Explosive,Planted Explosive,https://tcgplayer-cdn.tcgplayer.com/product/584036_200w.jpg,74,23545,https://cpt.tcgcsv.com/LDH6,2024-10-11T04:08:17.513,1,3.49,4.31,5.0,3.49,,Foil,Common,114,"Prepare 1 (You may remove a preparation counter from your champion as you activate this card.)<br><br>
Deal 2 damage to target unit. If Planted Explosive was prepared, deal 4 damage to that unit instead.",Action,Skill,Fire,Assassin,,,,<em>Fight fire with fire.</em>,,,2,Fast
584037,Pupil of Sacred Flames,Pupil of Sacred Flames,https://tcgplayer-cdn.tcgplayer.com/product/584037_200w.jpg,74,23545,https://cpt.tcgcsv.com/MDH6,2024-10-11T04:08:17.513,1,4.71,9.49,25.0,9.49,,Foil,Super Rare,115,"[Class Bonus] On Attack: You may banish a fire element card from your graveyard. If you do, empower 2.<br><br>
<br><br>
[Kongming Bonus] On Death: If your Shifting Currents face East, each player draws a card and then you may change the direction of your Shifting Currents to a different direction of your choice.",Ally,Human,Fire,Mage,,,2,,2,,3,
584037,Pupil of Sacred Flames,Pupil of Sacred Flames,https://tcgplayer-cdn.tcgplayer.com/product/584037_200w.jpg,74,23545,https://cpt.tcgcsv.com/MDH6,2024-10-11T04:08:17.513,1,0.4,0.99,19.99,0.61,,Normal,Super Rare,115,"[Class Bonus] On Attack: You may banish a fire element card from your graveyard. If you do, empower 2.<br><br>
<br><br>
[Kongming Bonus] On Death: If your Shifting Currents face East, each player draws a card and then you may change the direction of your Shifting Currents to a different direction of your choice.",Ally,Human,Fire,Mage,,,2,,2,,3,
584038,Relic of Dancing Embers,Relic of Dancing Embers,https://tcgplayer-cdn.tcgplayer.com/product/584038_200w.jpg,74,23545,https://cpt.tcgcsv.com/NDH6,2024-10-11T04:08:17.513,1,1.24,1.63,3.75,1.5,,Normal,Rare,116,"Hindered (This object entered the field rested.)<br><br>
<br><br>
Whenever a fire element ally you control deals combat damage to a champion while Relic of Dancing Embers is awake, you may sacrifice Relic of Dancing Embers. If you do, deal 3 damage to that champion.<br><br>
<br><br>
[Class Bonus] Floating Memory",Phantasia,Artifact,Fire,Tamer,,,,,,,2,
584038,Relic of Dancing Embers,Relic of Dancing Embers,https://tcgplayer-cdn.tcgplayer.com/product/584038_200w.jpg,74,23545,https://cpt.tcgcsv.com/NDH6,2024-10-11T04:08:17.513,1,3.69,4.95,7.5,3.85,,Foil,Rare,116,"Hindered (This object entered the field rested.)<br><br>
<br><br>
Whenever a fire element ally you control deals combat damage to a champion while Relic of Dancing Embers is awake, you may sacrifice Relic of Dancing Embers. If you do, deal 3 damage to that champion.<br><br>
<br><br>
[Class Bonus] Floating Memory",Phantasia,Artifact,Fire,Tamer,,,,,,,2,
584039,Ritai Guard,Ritai Guard,https://tcgplayer-cdn.tcgplayer.com/product/584039_200w.jpg,74,23545,https://cpt.tcgcsv.com/PDH6,2024-10-11T04:08:17.513,1,0.07,0.2,0.75,0.11,,Normal,Uncommon,117,"[Class Bonus] Equestrian — As long as you control a Horse ally, Ritai Guard has taunt and vigor. (While awake, this ally with taunt must be targeted before other units you control during your opponent's attack declarations if able. This ally with vigor wakes up at the beginning of your end phase.)",Ally,Human,Fire,Guardian,,,4,,2,,4,
584039,Ritai Guard,Ritai Guard,https://tcgplayer-cdn.tcgplayer.com/product/584039_200w.jpg,74,23545,https://cpt.tcgcsv.com/PDH6,2024-10-11T04:08:17.513,1,0.9,1.45,6.0,0.98,,Foil,Uncommon,117,"[Class Bonus] Equestrian — As long as you control a Horse ally, Ritai Guard has taunt and vigor. (While awake, this ally with taunt must be targeted before other units you control during your opponent's attack declarations if able. This ally with vigor wakes up at the beginning of your end phase.)",Ally,Human,Fire,Guardian,,,4,,2,,4,
584040,Scorchfire Assassin,Scorchfire Assassin,https://tcgplayer-cdn.tcgplayer.com/product/584040_200w.jpg,74,23545,https://cpt.tcgcsv.com/QDH6,2024-10-11T04:08:17.513,1,1.75,1.99,5.0,1.99,,Foil,Uncommon,118,"[Class Bonus] On Attack: You may remove up to three preparation counters from your champion. For each counter removed this way, this attack gets +2 power. (Apply this effect only if your champion's class matches this card's class.)",Ally,Human,Fire,Assassin,,,3,"<em>Practiced restraint, explosive fury.</em>",1,,3,
584040,Scorchfire Assassin,Scorchfire Assassin,https://tcgplayer-cdn.tcgplayer.com/product/584040_200w.jpg,74,23545,https://cpt.tcgcsv.com/QDH6,2024-10-11T04:08:17.513,1,0.12,0.25,0.75,0.2,,Normal,Uncommon,118,"[Class Bonus] On Attack: You may remove up to three preparation counters from your champion. For each counter removed this way, this attack gets +2 power. (Apply this effect only if your champion's class matches this card's class.)",Ally,Human,Fire,Assassin,,,3,"<em>Practiced restraint, explosive fury.</em>",1,,3,
584041,Scorching Strafe,Scorching Strafe,https://tcgplayer-cdn.tcgplayer.com/product/584041_200w.jpg,74,23545,https://cpt.tcgcsv.com/RDH6,2024-10-11T04:08:17.513,1,0.05,0.18,0.52,0.09,,Normal,Common,119,"[Class Bonus] This card costs 2 less to activate.<br><br>
<br><br>
Target ally gets +2 power until end of turn and becomes distant. (Units stay distant until the end of their controller's turn.)",Action,Skill,Fire,Ranger,,,,<em>Spread like wildfire.</em>,,,4,Slow
584041,Scorching Strafe,Scorching Strafe,https://tcgplayer-cdn.tcgplayer.com/product/584041_200w.jpg,74,23545,https://cpt.tcgcsv.com/RDH6,2024-10-11T04:08:17.513,1,0.75,0.99,5.0,0.79,,Foil,Common,119,"[Class Bonus] This card costs 2 less to activate.<br><br>
<br><br>
Target ally gets +2 power until end of turn and becomes distant. (Units stay distant until the end of their controller's turn.)",Action,Skill,Fire,Ranger,,,,<em>Spread like wildfire.</em>,,,4,Slow
584042,Set Ablaze,Set Ablaze,https://tcgplayer-cdn.tcgplayer.com/product/584042_200w.jpg,74,23545,https://cpt.tcgcsv.com/SDH6,2024-10-11T04:08:17.513,1,2.98,3.0,10.98,4.37,,Foil,Rare,120,"Deal 4 damage to target ally. <br><br>
<br><br>
[Class Bonus] [Level 3+] Deal 3 damage to each champion controlled by the same player as that ally.",Action,Spell,Fire,Mage,,,,<em>The Imperial Academy never taught me this.</em>,,,2,Slow
584042,Set Ablaze,Set Ablaze,https://tcgplayer-cdn.tcgplayer.com/product/584042_200w.jpg,74,23545,https://cpt.tcgcsv.com/SDH6,2024-10-11T04:08:17.513,1,0.49,0.76,2.0,0.76,,Normal,Rare,120,"Deal 4 damage to target ally. <br><br>
<br><br>
[Class Bonus] [Level 3+] Deal 3 damage to each champion controlled by the same player as that ally.",Action,Spell,Fire,Mage,,,,<em>The Imperial Academy never taught me this.</em>,,,2,Slow
584043,Solar Pinnacle,Solar Pinnacle,https://tcgplayer-cdn.tcgplayer.com/product/584043_200w.jpg,74,23545,https://cpt.tcgcsv.com/TDH6,2024-10-11T04:08:17.513,1,0.23,0.49,1.52,0.46,,Normal,Rare,121,"As long as your Shifting Currents face North, this card has fast activation. (You may activate this card at fast speed.)<br><br>
<br><br>
Deal 2 damage to target unit. Empower 2. (The next Spell card you activate this turn activates and resolves as if your champion got +2 level.)",Action,Spell,Fire,Mage,,,,,,,2,Slow
584043,Solar Pinnacle,Solar Pinnacle,https://tcgplayer-cdn.tcgplayer.com/product/584043_200w.jpg,74,23545,https://cpt.tcgcsv.com/TDH6,2024-10-11T04:08:17.513,1,0.99,2.0,17.95,12.72,,Foil,Rare,121,"As long as your Shifting Currents face North, this card has fast activation. (You may activate this card at fast speed.)<br><br>
<br><br>
Deal 2 damage to target unit. Empower 2. (The next Spell card you activate this turn activates and resolves as if your champion got +2 level.)",Action,Spell,Fire,Mage,,,,,,,2,Slow
584044,Sword Saint of Everflame,Sword Saint of Everflame,https://tcgplayer-cdn.tcgplayer.com/product/584044_200w.jpg,74,23545,https://cpt.tcgcsv.com/VDH6,2024-10-11T04:08:17.513,1,29.35,29.35,29.35,12.78,,Foil,Super Rare,122,"[Class Bonus] (2), Banish this card from your graveyard: Target fire element weapon or ally gets +2 power until end of turn.",Ally,Human,Fire,Warrior,,,2,"<em>Though my kindling may one day burn up, the flame of my sword will pass on.</em>",3,,4,
584044,Sword Saint of Everflame,Sword Saint of Everflame,https://tcgplayer-cdn.tcgplayer.com/product/584044_200w.jpg,74,23545,https://cpt.tcgcsv.com/VDH6,2024-10-11T04:08:17.513,1,2.5,4.99,23.0,2.88,,Normal,Super Rare,122,"[Class Bonus] (2), Banish this card from your graveyard: Target fire element weapon or ally gets +2 power until end of turn.",Ally,Human,Fire,Warrior,,,2,"<em>Though my kindling may one day burn up, the flame of my sword will pass on.</em>",3,,4,
584045,Temper in Flames,Temper in Flames,https://tcgplayer-cdn.tcgplayer.com/product/584045_200w.jpg,74,23545,https://cpt.tcgcsv.com/WDH6,2024-10-11T04:08:17.513,1,0.08,0.18,0.75,0.12,,Normal,Common,123,Target weapon gets +1 power until end of turn. Put a durability counter on it.,Action,Craft;Skill,Fire,Warrior,,,,<em>A weapon grows stronger when tempered in the fiery passions of its bearer.</em>,,,1,Slow
584045,Temper in Flames,Temper in Flames,https://tcgplayer-cdn.tcgplayer.com/product/584045_200w.jpg,74,23545,https://cpt.tcgcsv.com/WDH6,2024-10-11T04:08:17.513,1,0.49,1.13,9.99,1.16,,Foil,Common,123,Target weapon gets +1 power until end of turn. Put a durability counter on it.,Action,Craft;Skill,Fire,Warrior,,,,<em>A weapon grows stronger when tempered in the fiery passions of its bearer.</em>,,,1,Slow
584046,Thunderclap,Thunderclap,https://tcgplayer-cdn.tcgplayer.com/product/584046_200w.jpg,74,23545,https://cpt.tcgcsv.com/XDH6,2024-10-11T04:08:17.513,1,3.7,4.98,10.67,5.34,,Foil,Common,124,"[Level 3+] This card costs 2 less to activate. (Apply this effect only if your champion is level 3 or higher.)<br><br>
<br><br>
Deal 4 damage to target ally.",Action,Spell,Fire,Mage,,,,<em>Don't underestimate the thunder when there is no rain.</em>,,,4,Fast
584046,Thunderclap,Thunderclap,https://tcgplayer-cdn.tcgplayer.com/product/584046_200w.jpg,74,23545,https://cpt.tcgcsv.com/XDH6,2024-10-11T04:08:17.513,1,0.07,0.2,0.52,0.11,,Normal,Common,124,"[Level 3+] This card costs 2 less to activate. (Apply this effect only if your champion is level 3 or higher.)<br><br>
<br><br>
Deal 4 damage to target ally.",Action,Spell,Fire,Mage,,,,<em>Don't underestimate the thunder when there is no rain.</em>,,,4,Fast
584047,Wandering Glaivier,Wandering Glaivier,https://tcgplayer-cdn.tcgplayer.com/product/584047_200w.jpg,74,23545,https://cpt.tcgcsv.com/ZDH6,2024-10-11T04:08:17.513,1,0.01,0.18,0.52,0.14,,Normal,Common,125,On Death: Each player draws a card.,Ally,Human,Fire,Warrior,,,1,"<em>
In the midst of chaos, there is also opportunity.</em>",2,,3,
584047,Wandering Glaivier,Wandering Glaivier,https://tcgplayer-cdn.tcgplayer.com/product/584047_200w.jpg,74,23545,https://cpt.tcgcsv.com/ZDH6,2024-10-11T04:08:17.513,1,0.48,1.0,5.0,,,Foil,Common,125,On Death: Each player draws a card.,Ally,Human,Fire,Warrior,,,1,"<em>
In the midst of chaos, there is also opportunity.</em>",2,,3,
584048,"Xiao Qiao, Cinderkeeper",Xiao Qiao Cinderkeeper,https://tcgplayer-cdn.tcgplayer.com/product/584048_200w.jpg,74,23545,https://cpt.tcgcsv.com/-DH6,2024-10-11T04:08:17.513,1,29.99,29.99,29.99,27.81,,Foil,Super Rare,126,"Stealth<br><br>
<br><br>
[Class Bonus] Xiao Qiao's attacks can't be retaliated.<br><br>
<br><br>
If a unit hit by Xiao Qiao this turn would die, banish it instead.",Ally;Unique,Animal;Human;Cat,Fire,Tamer;Assassin,,,2,,1,,2,
584048,"Xiao Qiao, Cinderkeeper",Xiao Qiao Cinderkeeper,https://tcgplayer-cdn.tcgplayer.com/product/584048_200w.jpg,74,23545,https://cpt.tcgcsv.com/-DH6,2024-10-11T04:08:17.513,1,15.0,20.0,39.99,17.58,,Normal,Super Rare,126,"Stealth<br><br>
<br><br>
[Class Bonus] Xiao Qiao's attacks can't be retaliated.<br><br>
<br><br>
If a unit hit by Xiao Qiao this turn would die, banish it instead.",Ally;Unique,Animal;Human;Cat,Fire,Tamer;Assassin,,,2,,1,,2,
584049,"Xiao Qiao, Cinderkeeper (CSR)",Xiao Qiao Cinderkeeper CSR,https://tcgplayer-cdn.tcgplayer.com/product/584049_200w.jpg,74,23545,https://cpt.tcgcsv.com/_DH6,2024-10-23T13:43:28.93,1,399.99,399.99,399.99,399.99,,Foil,Collector Super Rare,126,"Stealth<br>
<br>
<br>
<br>
[Class Bonus] Xiao Qiao's attacks can't be retaliated.<br>
<br>
<br>
<br>
If a unit hit by Xiao Qiao this turn would die, banish it instead.",Ally;Unique,Animal;Human;Cat,Fire,Tamer;Assassin,,,2,,1,,2,
584049,"Xiao Qiao, Cinderkeeper (CSR)",Xiao Qiao Cinderkeeper CSR,https://tcgplayer-cdn.tcgplayer.com/product/584049_200w.jpg,74,23545,https://cpt.tcgcsv.com/_DH6,2024-10-23T13:43:28.93,1,380.77,384.01,569.24,319.38,,Normal,Collector Super Rare,126,"Stealth<br>
<br>
<br>
<br>
[Class Bonus] Xiao Qiao's attacks can't be retaliated.<br>
<br>
<br>
<br>
If a unit hit by Xiao Qiao this turn would die, banish it instead.",Ally;Unique,Animal;Human;Cat,Fire,Tamer;Assassin,,,2,,1,,2,
584050,Aqueous Stallion,Aqueous Stallion,https://tcgplayer-cdn.tcgplayer.com/product/584050_200w.jpg,74,23545,https://cpt.tcgcsv.com/0FH6,2024-10-11T04:08:17.513,1,0.13,0.25,0.75,0.21,,Normal,Uncommon,127,"As long as you have four or more water element cards in your graveyard, Aqueous Stallion gets +3 power.",Ally,Animal;Horse,Water,Tamer,,,4,"<em>If a horse's only flaw is its inability to swim, then this beast may be flawless.</em>",0,,3,
584050,Aqueous Stallion,Aqueous Stallion,https://tcgplayer-cdn.tcgplayer.com/product/584050_200w.jpg,74,23545,https://cpt.tcgcsv.com/0FH6,2024-10-11T04:08:17.513,1,2.74,4.25,9.99,3.51,,Foil,Uncommon,127,"As long as you have four or more water element cards in your graveyard, Aqueous Stallion gets +3 power.",Ally,Animal;Horse,Water,Tamer,,,4,"<em>If a horse's only flaw is its inability to swim, then this beast may be flawless.</em>",0,,3,
584051,Burst Asunder,Burst Asunder,https://tcgplayer-cdn.tcgplayer.com/product/584051_200w.jpg,74,23545,https://cpt.tcgcsv.com/2FH6,2024-10-11T04:08:17.513,1,9.46,11.0,12.0,6.4,,Foil,Uncommon,128,"[Class Bonus] This card costs 2 less to activate.<br><br>
<br><br>
Deal 2 damage to target unit. Then you may sacrifice any amount of Fractals. For each Fractal sacrificed this way, deal an additional 2 damage to that unit.",Action,Spell,Water,Cleric;Mage,,,,,,,4,Slow
584051,Burst Asunder,Burst Asunder,https://tcgplayer-cdn.tcgplayer.com/product/584051_200w.jpg,74,23545,https://cpt.tcgcsv.com/2FH6,2024-10-11T04:08:17.513,1,2.25,2.72,3.68,2.63,,Normal,Uncommon,128,"[Class Bonus] This card costs 2 less to activate.<br><br>
<br><br>
Deal 2 damage to target unit. Then you may sacrifice any amount of Fractals. For each Fractal sacrificed this way, deal an additional 2 damage to that unit.",Action,Spell,Water,Cleric;Mage,,,,,,,4,Slow
584052,"Cao Cao, Aspirant of Chaos",Cao Cao Aspirant of Chaos,https://tcgplayer-cdn.tcgplayer.com/product/584052_200w.jpg,74,23545,https://cpt.tcgcsv.com/3FH6,2024-10-11T04:08:17.513,1,0.7,2.25,22.99,1.14,,Normal,Super Rare,129,"Equestrian — As long as you control a Horse ally, this card costs 3 less to activate.<br><br>
<br><br>
[Class Bonus] On Attack: You may banish a card with floating memory from your graveyard. If you do, deal 2 damage to each rested unit you don't control.",Ally;Unique,Human,Water,Mage,,,2,,2,,5,
584052,"Cao Cao, Aspirant of Chaos",Cao Cao Aspirant of Chaos,https://tcgplayer-cdn.tcgplayer.com/product/584052_200w.jpg,74,23545,https://cpt.tcgcsv.com/3FH6,2024-10-11T04:08:17.513,1,6.73,6.86,18.83,6.73,,Foil,Super Rare,129,"Equestrian — As long as you control a Horse ally, this card costs 3 less to activate.<br><br>
<br><br>
[Class Bonus] On Attack: You may banish a card with floating memory from your graveyard. If you do, deal 2 damage to each rested unit you don't control.",Ally;Unique,Human,Water,Mage,,,2,,2,,5,
584053,"Cao Cao, Aspirant of Chaos (CSR)",Cao Cao Aspirant of Chaos CSR,https://tcgplayer-cdn.tcgplayer.com/product/584053_200w.jpg,74,23545,https://cpt.tcgcsv.com/5FH6,2024-10-23T13:41:18.333,1,249.98,264.99,599.95,283.75,,Foil,Collector Super Rare,129,"Equestrian — As long as you control a Horse ally, this card costs 3 less to activate.<br>
<br>
<br>
<br>
[Class Bonus] On Attack: You may banish a card with floating memory from your graveyard. If you do, deal 2 damage to each rested unit you don't control.",Ally;Unique,Human,Water,Mage,,,2,,2,,5,
584054,Cone of Frost,Cone of Frost,https://tcgplayer-cdn.tcgplayer.com/product/584054_200w.jpg,74,23545,https://cpt.tcgcsv.com/6FH6,2024-10-11T04:08:17.513,1,0.05,0.22,0.55,0.15,,Normal,Uncommon,130,"[Class Bonus] This card costs 1 less to activate.<br><br>
<br><br>
[Level 1+] Deal 2 damage to up to one target unit.<br><br>
<br><br>
[Level 3+] Deal 2 damage to up to one target unit.<br><br>
<br><br>
[Level 5+] Deal 2 damage to up to one target unit.",Action,Spell,Water,Mage,,,,,,,3,Slow
584054,Cone of Frost,Cone of Frost,https://tcgplayer-cdn.tcgplayer.com/product/584054_200w.jpg,74,23545,https://cpt.tcgcsv.com/6FH6,2024-10-11T04:08:17.513,1,1.55,4.78,12.99,4.57,,Foil,Uncommon,130,"[Class Bonus] This card costs 1 less to activate.<br><br>
<br><br>
[Level 1+] Deal 2 damage to up to one target unit.<br><br>
<br><br>
[Level 3+] Deal 2 damage to up to one target unit.<br><br>
<br><br>
[Level 5+] Deal 2 damage to up to one target unit.",Action,Spell,Water,Mage,,,,,,,3,Slow
584055,Deep Sea Fractal,Deep Sea Fractal,https://tcgplayer-cdn.tcgplayer.com/product/584055_200w.jpg,74,23545,https://cpt.tcgcsv.com/7FH6,2024-10-11T04:08:17.513,1,0.53,1.41,5.0,1.99,,Foil,Common,131,"Hindered (This object enters the field rested.)<br><br>
<br><br>
On Enter: Each player puts the top card of their deck into their graveyard.<br><br>
<br><br>
Reservable (While paying for a reserve cost, you may rest this object to pay for 1 of that cost.)",Phantasia,Fractal,Water,Cleric,,,,,,,2,
584055,Deep Sea Fractal,Deep Sea Fractal,https://tcgplayer-cdn.tcgplayer.com/product/584055_200w.jpg,74,23545,https://cpt.tcgcsv.com/7FH6,2024-10-11T04:08:17.513,1,0.05,0.18,0.52,0.14,,Normal,Common,131,"Hindered (This object enters the field rested.)<br><br>
<br><br>
On Enter: Each player puts the top card of their deck into their graveyard.<br><br>
<br><br>
Reservable (While paying for a reserve cost, you may rest this object to pay for 1 of that cost.)",Phantasia,Fractal,Water,Cleric,,,,,,,2,
584056,Drifting Rogue,Drifting Rogue,https://tcgplayer-cdn.tcgplayer.com/product/584056_200w.jpg,74,23545,https://cpt.tcgcsv.com/8FH6,2024-10-11T04:08:17.513,1,0.05,0.2,0.52,0.11,,Normal,Common,132,"On Enter: Put a preparation counter on your champion.<br><br>
<br><br>
[Class Bonus] Floating Memory (While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost.)",Ally,Human,Water,Assassin,,,2,,1,,3,
584056,Drifting Rogue,Drifting Rogue,https://tcgplayer-cdn.tcgplayer.com/product/584056_200w.jpg,74,23545,https://cpt.tcgcsv.com/8FH6,2024-10-11T04:08:17.513,1,1.2,3.2,7.0,3.2,,Foil,Common,132,"On Enter: Put a preparation counter on your champion.<br><br>
<br><br>
[Class Bonus] Floating Memory (While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost.)",Ally,Human,Water,Assassin,,,2,,1,,3,
584057,Fractal of Polar Depths,Fractal of Polar Depths,https://tcgplayer-cdn.tcgplayer.com/product/584057_200w.jpg,74,23545,https://cpt.tcgcsv.com/9FH6,2024-10-11T04:08:17.513,1,4.25,17.0,29.99,9.51,,Normal,Super Rare,133,"Reservable (While paying for a reserve cost, you may rest this object to pay for 1 of that cost.)<br><br>
<br><br>
[Class Bonus] Sacrifice Fractal of Polar Depths: Target player puts the top X cards from their deck into their graveyard, where X is the amount of water element cards in your graveyard.",Phantasia,Fractal,Water,Cleric;Tamer,,,,,,,3,
584057,Fractal of Polar Depths,Fractal of Polar Depths,https://tcgplayer-cdn.tcgplayer.com/product/584057_200w.jpg,74,23545,https://cpt.tcgcsv.com/9FH6,2024-10-11T04:08:17.513,1,42.99,45.55,50.0,35.76,,Foil,Super Rare,133,"Reservable (While paying for a reserve cost, you may rest this object to pay for 1 of that cost.)<br><br>
<br><br>
[Class Bonus] Sacrifice Fractal of Polar Depths: Target player puts the top X cards from their deck into their graveyard, where X is the amount of water element cards in your graveyard.",Phantasia,Fractal,Water,Cleric;Tamer,,,,,,,3,
584058,Frozen Quill,Frozen Quill,https://tcgplayer-cdn.tcgplayer.com/product/584058_200w.jpg,74,23545,https://cpt.tcgcsv.com/bFH6,2024-10-11T04:08:17.513,1,0.7,2.49,4.99,2.63,,Foil,Common,134,"[REST]: Load Frozen Quill into target unloaded Bow weapon you control.<br><br>
<br><br>
Floating Memory (While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost.)",Item,Arrow,Water,Ranger,,,,,4,,3,
584058,Frozen Quill,Frozen Quill,https://tcgplayer-cdn.tcgplayer.com/product/584058_200w.jpg,74,23545,https://cpt.tcgcsv.com/bFH6,2024-10-11T04:08:17.513,1,0.03,0.18,0.52,0.08,,Normal,Common,134,"[REST]: Load Frozen Quill into target unloaded Bow weapon you control.<br><br>
<br><br>
Floating Memory (While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost.)",Item,Arrow,Water,Ranger,,,,,4,,3,
584059,Glacial Evocation,Glacial Evocation,https://tcgplayer-cdn.tcgplayer.com/product/584059_200w.jpg,74,23545,https://cpt.tcgcsv.com/cFH6,2024-10-11T04:08:17.513,1,0.05,0.17,0.52,0.12,,Normal,Common,135,"Deal 2 damage to target ally. If that unit is rested, deal 3 damage to it instead.",Action,Spell,Water,Mage,,,,"<em>""Timely snow promises a bountiful harvest.""
– Cao Cao, Aspirant of Chaos</em>",,,2,Fast
584059,Glacial Evocation,Glacial Evocation,https://tcgplayer-cdn.tcgplayer.com/product/584059_200w.jpg,74,23545,https://cpt.tcgcsv.com/cFH6,2024-10-11T04:08:17.513,1,0.69,1.05,6.51,1.43,,Foil,Common,135,"Deal 2 damage to target ally. If that unit is rested, deal 3 damage to it instead.",Action,Spell,Water,Mage,,,,"<em>""Timely snow promises a bountiful harvest.""
– Cao Cao, Aspirant of Chaos</em>",,,2,Fast
584060,Halocline Scout,Halocline Scout,https://tcgplayer-cdn.tcgplayer.com/product/584060_200w.jpg,74,23545,https://cpt.tcgcsv.com/dFH6,2024-10-11T04:08:17.513,1,6.99,7.0,11.99,8.06,,Foil,Rare,136,"[Class Bonus] On Enter: Rest target unit. (Apply this effect only if your champion's class matches this card's class)<br><br>
<br><br>
[Class Bonus] Other allies you control get +1 power as long as they're attacking rested units.",Ally,Human,Water,Warrior;Assassin,,,3,,1,,3,
584060,Halocline Scout,Halocline Scout,https://tcgplayer-cdn.tcgplayer.com/product/584060_200w.jpg,74,23545,https://cpt.tcgcsv.com/dFH6,2024-10-11T04:08:17.513,1,0.73,0.96,2.99,0.96,,Normal,Rare,136,"[Class Bonus] On Enter: Rest target unit. (Apply this effect only if your champion's class matches this card's class)<br><br>
<br><br>
[Class Bonus] Other allies you control get +1 power as long as they're attacking rested units.",Ally,Human,Water,Warrior;Assassin,,,3,,1,,3,
584061,Hoarfrost Spine,Hoarfrost Spine,https://tcgplayer-cdn.tcgplayer.com/product/584061_200w.jpg,74,23545,https://cpt.tcgcsv.com/fFH6,2024-10-11T04:08:17.513,1,0.09,0.24,0.99,0.11,,Normal,Uncommon,137,"(Bow — Must be loaded to use for an attack and can't be used with an attack card.)<br><br>
<br><br>
On Enter: Look at the top card of your deck. You may put that card into your graveyard.",Weapon,Bow,Water,Ranger,,,3,<em>Beware of frostbite.</em>,1,,2,
584061,Hoarfrost Spine,Hoarfrost Spine,https://tcgplayer-cdn.tcgplayer.com/product/584061_200w.jpg,74,23545,https://cpt.tcgcsv.com/fFH6,2024-10-11T04:08:17.513,1,4.48,6.74,9.99,6.74,,Foil,Uncommon,137,"(Bow — Must be loaded to use for an attack and can't be used with an attack card.)<br><br>
<br><br>
On Enter: Look at the top card of your deck. You may put that card into your graveyard.",Weapon,Bow,Water,Ranger,,,3,<em>Beware of frostbite.</em>,1,,2,
584062,Hydroguard Retainer,Hydroguard Retainer,https://tcgplayer-cdn.tcgplayer.com/product/584062_200w.jpg,74,23545,https://cpt.tcgcsv.com/gFH6,2024-10-11T04:08:17.513,1,3.01,4.64,10.94,6.98,,Foil,Uncommon,138,"Taunt (While awake, this ally must be targeted before other units you control during your opponent's attack declarations if able.)<br><br>
<br><br>
Whenever your Shifting Currents change from facing North to West, draw a card.",Ally,Human,Water,Guardian,,,4,,1,,3,
584062,Hydroguard Retainer,Hydroguard Retainer,https://tcgplayer-cdn.tcgplayer.com/product/584062_200w.jpg,74,23545,https://cpt.tcgcsv.com/gFH6,2024-10-11T04:08:17.513,1,0.1,0.25,0.52,0.16,,Normal,Uncommon,138,"Taunt (While awake, this ally must be targeted before other units you control during your opponent's attack declarations if able.)<br><br>
<br><br>
Whenever your Shifting Currents change from facing North to West, draw a card.",Ally,Human,Water,Guardian,,,4,,1,,3,
584063,Intervention,Intervention,https://tcgplayer-cdn.tcgplayer.com/product/584063_200w.jpg,74,23545,https://cpt.tcgcsv.com/hFH6,2024-10-11T04:08:17.513,1,0.2,0.4,2.98,0.37,,Normal,Rare,139,"[Class Bonus] While paying for this card's reserve cost, you may rest your champion to pay for 2 of that cost. (Apply this effect only if your champion's class matches this card's class) <br><br>
<br><br>
Prevent the next 4 damage that would be dealt to target unit this turn.",Action,Reaction;Skill,Water,Warrior,,,,,,,3,Fast
