productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extNumber,extDescription,extCardType,extCardSubtype,extElement,extClass,extReserveCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extMemoryCost,extSpeed,extFlavorText,extLevel,extLife,extPower,extDurability
512724,Imperious Highlander,Imperious Highlander,https://tcgplayer-cdn.tcgplayer.com/product/512724_200w.jpg,74,23212,https://cpt.tcgcsv.com/v676,2023-08-25T04:03:10.707,1,Common,036,On Enter: Imperious Highlander gets +X power until end of turn where X is the amount of allies target opponent controls more than you control.,Ally,Human;Warrior,Norm,Warrior,3,0.1,0.33,3.99,0.24,,Foil,,,"<em>Against all odds and against an insurmountable front, there can be only one answer.</em>",,2,2,
512724,Imperious Highlander,Imperious Highlander,https://tcgplayer-cdn.tcgplayer.com/product/512724_200w.jpg,74,23212,https://cpt.tcgcsv.com/v676,2023-08-25T04:03:10.707,1,Common,036,On Enter: Imperious Highlander gets +X power until end of turn where X is the amount of allies target opponent controls more than you control.,Ally,Human;Warrior,Norm,Warrior,3,0.03,0.16,1.3,0.05,,Normal,,,"<em>Against all odds and against an insurmountable front, there can be only one answer.</em>",,2,2,
512725,Lurking Assailant,Lurking Assailant,https://tcgplayer-cdn.tcgplayer.com/product/512725_200w.jpg,74,23212,https://cpt.tcgcsv.com/w676,2023-08-25T04:03:10.707,1,Common,038,"Lurking Assailant has stealth as long as it's awake.
<br>
[Level 1+] Lurking Assailant may retaliate against attackers while not defending. """,Ally,Assassin;Human,Norm,Assassin,3,0.05,0.2,1.32,0.15,,Normal,,,"<em>Some assassins prove their skill with a dagger, others prove it with a glib tongue and twisted schemes.</em>",,3,2,
512725,Lurking Assailant,Lurking Assailant,https://tcgplayer-cdn.tcgplayer.com/product/512725_200w.jpg,74,23212,https://cpt.tcgcsv.com/w676,2023-08-25T04:03:10.707,1,Common,038,"Lurking Assailant has stealth as long as it's awake.
<br>
[Level 1+] Lurking Assailant may retaliate against attackers while not defending. """,Ally,Assassin;Human,Norm,Assassin,3,0.99,2.63,7.0,1.48,,Foil,,,"<em>Some assassins prove their skill with a dagger, others prove it with a glib tongue and twisted schemes.</em>",,3,2,
512727,"Morgan, Soul Guide",Morgan Soul Guide,https://tcgplayer-cdn.tcgplayer.com/product/512727_200w.jpg,74,23212,https://cpt.tcgcsv.com/z676,2023-08-25T04:03:10.707,1,Super Rare,039,"[Level 1+] Prevent all non-attack damage that would be dealt to Morgan.
<br>
[Level 2+] Your opponents can't recover.
<br>
[Class Bonus] At the beginning of your recollection phase, you may glimpse 1. If you don't, recover 1.",Ally;Unique,Cleric;Human;Mage,Norm,Cleric;Mage,2,9.34,11.0,14.99,8.49,,Normal,,,,,3,1,
512727,"Morgan, Soul Guide",Morgan Soul Guide,https://tcgplayer-cdn.tcgplayer.com/product/512727_200w.jpg,74,23212,https://cpt.tcgcsv.com/z676,2023-08-25T04:03:10.707,1,Super Rare,039,"[Level 1+] Prevent all non-attack damage that would be dealt to Morgan.
<br>
[Level 2+] Your opponents can't recover.
<br>
[Class Bonus] At the beginning of your recollection phase, you may glimpse 1. If you don't, recover 1.",Ally;Unique,Cleric;Human;Mage,Norm,Cleric;Mage,2,16.99,26.87,39.89,16.4,,Foil,,,,,3,1,
512728,"Morgan, Soul Guide (CSR)",Morgan Soul Guide CSR,https://tcgplayer-cdn.tcgplayer.com/product/512728_200w.jpg,74,23212,https://cpt.tcgcsv.com/B676,2023-08-25T04:03:10.707,1,Collector Super Rare,039,"[Level 1+] Prevent all non-attack damage that would be dealt to Morgan.
<br>
[Level 2+] Your opponents can't recover.
<br>
[Class Bonus] At the beginning of your recollection phase, you may glimpse 1. If you don't, recover 1.",Ally;Unique,Cleric;Human;Mage,Norm,Cleric;Mage,2,200.0,200.0,200.0,195.7,,Foil,,,,,3,1,
512729,Ordinary Bear,Ordinary Bear,https://tcgplayer-cdn.tcgplayer.com/product/512729_200w.jpg,74,23212,https://cpt.tcgcsv.com/C676,2023-08-25T04:03:10.707,1,Common,040,"Pride 2 <em>(This ally won't obey you unless your champion is level 2 or higher.)</em>
[Class Bonus] Floating Memory <em>(While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost.)</em>",Ally,Beast;Bear,Norm,,,0.05,0.2,1.3,0.07,,Normal,3,,,,3,2,
512729,Ordinary Bear,Ordinary Bear,https://tcgplayer-cdn.tcgplayer.com/product/512729_200w.jpg,74,23212,https://cpt.tcgcsv.com/C676,2023-08-25T04:03:10.707,1,Common,040,"Pride 2 <em>(This ally won't obey you unless your champion is level 2 or higher.)</em>
[Class Bonus] Floating Memory <em>(While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost.)</em>",Ally,Beast;Bear,Norm,,,0.25,0.94,8.0,0.49,,Foil,3,,,,3,2,
512730,Peaceful Reunion,Peaceful Reunion,https://tcgplayer-cdn.tcgplayer.com/product/512730_200w.jpg,74,23212,https://cpt.tcgcsv.com/D676,2023-08-25T04:03:10.707,1,Common,041,"Activate this card only if you have not declared an attack this turn.
<br>
Until the beginning of your next turn, you and target player can't declare attacks. Banish Peaceful Reunion.",Action,Spell,Norm,Cleric,,0.05,0.17,2.5,0.12,,Normal,4,Slow,,,,,
512730,Peaceful Reunion,Peaceful Reunion,https://tcgplayer-cdn.tcgplayer.com/product/512730_200w.jpg,74,23212,https://cpt.tcgcsv.com/D676,2023-08-25T04:03:10.707,1,Common,041,"Activate this card only if you have not declared an attack this turn.
<br>
Until the beginning of your next turn, you and target player can't declare attacks. Banish Peaceful Reunion.",Action,Spell,Norm,Cleric,,0.47,0.95,5.0,0.54,,Foil,4,Slow,,,,,
512731,Beastbond Ears,Beastbond Ears,https://tcgplayer-cdn.tcgplayer.com/product/512731_200w.jpg,74,23212,https://cpt.tcgcsv.com/F676,2023-08-25T04:03:10.707,1,Super Rare,004,Your champion gets +1 level as long as you control an Animal or Beast ally.,Item;Regalia,Accessory;Tamer,Norm,Tamer,,7.96,8.97,10.55,8.48,,Foil,0,,<em>The easiest way to gain a beast's favor is to first look like them.</em>,,,,
512734,Beastbond Paws,Beastbond Paws,https://tcgplayer-cdn.tcgplayer.com/product/512734_200w.jpg,74,23212,https://cpt.tcgcsv.com/J676,2024-12-20T14:26:47.21,1,Super Rare,005,Banish Beastbond Paws: Target Animal or Beast ally you control gets +1 power and gains true sight until end of turn. (Units with true sight can attack units with stealth.),Item;Regalia,Accessory;Tamer,Norm,Tamer,,5.99,8.78,16.84,6.23,,Foil,0,,<em>A beast's ferocity and a tamer's guidance make for a formidable combination.</em>,,,,
512735,Prismatic Sanctuary,Prismatic Sanctuary,https://tcgplayer-cdn.tcgplayer.com/product/512735_200w.jpg,74,23212,https://cpt.tcgcsv.com/K676,2023-08-25T04:03:10.707,1,Super Rare,042,"<em>Upkeep</em> — At the beginning of your recollection phase, reveal a card at random from your memory. If that card is not fire, water, nor wind element, sacrifice Prismatic Sanctuary.
<br>
Fire, water, and wind elements are enabled for you.",Domain;Unique,Castle,Norm,Mage,,3.99,5.07,9.99,5.07,,Foil,3,,,,,,
512735,Prismatic Sanctuary,Prismatic Sanctuary,https://tcgplayer-cdn.tcgplayer.com/product/512735_200w.jpg,74,23212,https://cpt.tcgcsv.com/K676,2023-08-25T04:03:10.707,1,Super Rare,042,"<em>Upkeep</em> — At the beginning of your recollection phase, reveal a card at random from your memory. If that card is not fire, water, nor wind element, sacrifice Prismatic Sanctuary.
<br>
Fire, water, and wind elements are enabled for you.",Domain;Unique,Castle,Norm,Mage,,0.15,0.8,8.0,0.26,,Normal,3,,,,,,
512736,Resolute Stand,Resolute Stand,https://tcgplayer-cdn.tcgplayer.com/product/512736_200w.jpg,74,23212,https://cpt.tcgcsv.com/L676,2023-08-25T04:03:10.707,1,Uncommon,043,"[Level 2+] You may activate this card without paying its reserve cost. If you do, skip your next draw phase.
<br>
If target unit would be dealt attack damage this turn, prevent 3 of that damage.",Action,Reaction;Skill,Norm,Guardian,,8.99,8.99,8.99,6.98,,Foil,3,Fast,"<em>""...with boundless resolve and forsakenness.""</em>",,,,
512736,Resolute Stand,Resolute Stand,https://tcgplayer-cdn.tcgplayer.com/product/512736_200w.jpg,74,23212,https://cpt.tcgcsv.com/L676,2023-08-25T04:03:10.707,1,Uncommon,043,"[Level 2+] You may activate this card without paying its reserve cost. If you do, skip your next draw phase.
<br>
If target unit would be dealt attack damage this turn, prevent 3 of that damage.",Action,Reaction;Skill,Norm,Guardian,,0.25,0.4,0.99,0.42,,Normal,3,Fast,"<em>""...with boundless resolve and forsakenness.""</em>",,,,
512737,Crystal of Empowerment,Crystal of Empowerment,https://tcgplayer-cdn.tcgplayer.com/product/512737_200w.jpg,74,23212,https://cpt.tcgcsv.com/M676,2023-08-25T04:03:10.707,1,Super Rare,030,Banish Crystal of Empowerment: Your champion gets +2 level until end of turn.,Item;Regalia,Crystal;Mage,Norm,Mage,,3.94,5.24,39.94,4.46,,Foil,0,,"<em>Mages often store their excess mana into such crystals. If used by even a novice mage, one might mistake them for far greater.</em>",,,,
512738,Curved Dagger,Curved Dagger,https://tcgplayer-cdn.tcgplayer.com/product/512738_200w.jpg,74,23212,https://cpt.tcgcsv.com/N676,2023-08-25T04:03:10.707,1,Super Rare,007,"[Class Bonus] As long as your champion is attacking an ally, Curved Dagger gets +1 power. (Apply this effect only if your champion's class matches this card's class.)",Weapon;Regalia,Assassin;Dagger,Norm,Assassin,,2.99,4.58,29.99,4.04,,Foil,0,,<em>Its curved edge is perfect for slicing through the flesh of both man and monster.</em>,,,1,1
512740,Right of Realm,Right of Realm,https://tcgplayer-cdn.tcgplayer.com/product/512740_200w.jpg,74,23212,https://cpt.tcgcsv.com/Q676,2023-08-25T04:03:10.707,1,Ultra Rare,044,"Whenever you activate a domain card, you may sacrifice Right of Realm. If you do, that domain enters the field without any of its upkeep abilities.
<br> 
Floating Memory <em>(While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost.)</em>",Item,Accessory,Norm,Guardian,,24.99,28.87,37.49,13.37,,Foil,3,,,,,,
512740,Right of Realm,Right of Realm,https://tcgplayer-cdn.tcgplayer.com/product/512740_200w.jpg,74,23212,https://cpt.tcgcsv.com/Q676,2023-08-25T04:03:10.707,1,Ultra Rare,044,"Whenever you activate a domain card, you may sacrifice Right of Realm. If you do, that domain enters the field without any of its upkeep abilities.
<br> 
Floating Memory <em>(While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost.)</em>",Item,Accessory,Norm,Guardian,,3.75,4.99,28.0,4.49,,Normal,3,,,,,,
512741,Drawn Blade,Drawn Blade,https://tcgplayer-cdn.tcgplayer.com/product/512741_200w.jpg,74,23212,https://cpt.tcgcsv.com/R676,2023-08-25T04:03:10.707,1,Super Rare,008,[Class Bonus] On Enter: Draw a card. (Apply this effect only if your champion's class matches this card's class.),Weapon;Regalia,Sword;Warrior,Norm,Warrior,,22.81,24.0,25.0,21.87,,Foil,1,,"<em>Oiled and sharpened, this sword can be unsheathed faster than a foe can react.</em>",,,1,1
512743,Seeking Shot,Seeking Shot,https://tcgplayer-cdn.tcgplayer.com/product/512743_200w.jpg,74,23212,https://cpt.tcgcsv.com/T676,2023-08-25T04:03:10.707,1,Common,046,"[Level 2+] True Sight
<br>
[Class Bonus] Seeking Shot can't be retaliated.
<br>
As long as the attacker is attacking a Human ally, Seeking Shot gets +3 power.",Attack,Bow,Norm,Ranger,,0.04,0.17,1.31,0.09,,Normal,1,,<em>Those hit seldom know where the shot came from.</em>,,,1,
512743,Seeking Shot,Seeking Shot,https://tcgplayer-cdn.tcgplayer.com/product/512743_200w.jpg,74,23212,https://cpt.tcgcsv.com/T676,2023-08-25T04:03:10.707,1,Common,046,"[Level 2+] True Sight
<br>
[Class Bonus] Seeking Shot can't be retaliated.
<br>
As long as the attacker is attacking a Human ally, Seeking Shot gets +3 power.",Attack,Bow,Norm,Ranger,,0.25,0.82,19.99,0.82,,Foil,1,,<em>Those hit seldom know where the shot came from.</em>,,,1,
512744,"Endura, Scepter of Ignition",Endura Scepter of Ignition,https://tcgplayer-cdn.tcgplayer.com/product/512744_200w.jpg,74,23212,https://cpt.tcgcsv.com/V676,2023-08-25T04:03:10.707,1,Super Rare,009,"REST, Remove an enlighten counter from your champion: Deal 1 damage to target unit. Activate this ability only at slow speed.",Item;Regalia,Mage;Scepter,Norm,Mage,,3.64,4.6,45.0,4.08,,Foil,0,,"<em>Its spark glows vibrantly in otherworldly color. Some say the staff has an ominous origin, perhaps from a far more sinister world.</em>",,,,
512745,Fire Resonance Bauble,Fire Resonance Bauble,https://tcgplayer-cdn.tcgplayer.com/product/512745_200w.jpg,74,23212,https://cpt.tcgcsv.com/W676,2023-08-25T04:03:10.707,1,Super Rare,010,Banish Fire Resonance Bauble: Draw a card. Activate this ability only if an opponent controls a fire element champion.,Item;Regalia,Bauble;Mage,Norm,Mage,,15.99,18.18,23.83,18.43,,Foil,0,,"<em>Captured, perhaps, but never tamed. This spirit's owner must always err on the side of caution.</em>",,,,
512746,Stalwart Shieldmate,Stalwart Shieldmate,https://tcgplayer-cdn.tcgplayer.com/product/512746_200w.jpg,74,23212,https://cpt.tcgcsv.com/X676,2023-08-25T04:03:10.707,1,Common,047,"Taunt <em>(While awake, this ally must be targeted before other units you control during your opponents' attack declarations if able.)</em>
<br>
Floating Memory <em>(While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost.)</em>",Ally,Human,Norm,Guardian,,0.1,0.25,1.35,0.26,,Normal,2,,,,2,0,
512746,Stalwart Shieldmate,Stalwart Shieldmate,https://tcgplayer-cdn.tcgplayer.com/product/512746_200w.jpg,74,23212,https://cpt.tcgcsv.com/X676,2023-08-25T04:03:10.707,1,Common,047,"Taunt <em>(While awake, this ally must be targeted before other units you control during your opponents' attack declarations if able.)</em>
<br>
Floating Memory <em>(While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost.)</em>",Ally,Human,Norm,Guardian,,1.7,2.54,5.0,1.78,,Foil,2,,,,2,0,
512747,Jewel of Enlightenment,Jewel of Enlightenment,https://tcgplayer-cdn.tcgplayer.com/product/512747_200w.jpg,74,23212,https://cpt.tcgcsv.com/Z676,2023-08-25T04:03:10.707,1,Super Rare,011,Banish Jewel of Enlightenment: Put an enlighten counter on your champion. (You may remove three enlighten counters from your champion to draw a card.),Item;Regalia,Crystal;Mage,Norm,Mage,,2.99,3.65,25.99,3.58,,Foil,0,,"<em>Recording their thoughts into gems, mages planned keenly for their posterity.</em>",,,,
512748,Steady Verse,Steady Verse,https://tcgplayer-cdn.tcgplayer.com/product/512748_200w.jpg,74,23212,https://cpt.tcgcsv.com/-676,2023-08-25T04:03:10.707,1,Common,048,"[Class Bonus] The next Harmony action card you activate this turn costs 1 less to activate. 
<br>
Draw a card into your memory.",Action,Melody,Norm,Cleric;Tamer,,0.04,0.16,1.31,0.08,,Normal,2,Slow,<em>A rousing allegro before the crescendo.</em>,,,,
512748,Steady Verse,Steady Verse,https://tcgplayer-cdn.tcgplayer.com/product/512748_200w.jpg,74,23212,https://cpt.tcgcsv.com/-676,2023-08-25T04:03:10.707,1,Common,048,"[Class Bonus] The next Harmony action card you activate this turn costs 1 less to activate. 
<br>
Draw a card into your memory.",Action,Melody,Norm,Cleric;Tamer,,0.1,0.61,4.94,0.61,,Foil,2,Slow,<em>A rousing allegro before the crescendo.</em>,,,,
512749,Thieving Cut,Thieving Cut,https://tcgplayer-cdn.tcgplayer.com/product/512749_200w.jpg,74,23212,https://cpt.tcgcsv.com/_676,2023-08-25T04:03:10.707,1,Common,049,"Prepare 1 <em>(You may remove a preparation counter from your champion as you activate this card.)</em>
<br>
On Hit: If Thieving Cut was prepared, draw a card.",Attack,Dagger,Norm,Assassin,,0.49,1.32,5.0,0.6,,Foil,2,,<em>What's yours is mine.</em>,,,3,
512749,Thieving Cut,Thieving Cut,https://tcgplayer-cdn.tcgplayer.com/product/512749_200w.jpg,74,23212,https://cpt.tcgcsv.com/_676,2023-08-25T04:03:10.707,1,Common,049,"Prepare 1 <em>(You may remove a preparation counter from your champion as you activate this card.)</em>
<br>
On Hit: If Thieving Cut was prepared, draw a card.",Attack,Dagger,Norm,Assassin,,0.04,0.15,1.31,0.1,,Normal,2,,<em>What's yours is mine.</em>,,,3,
512750,Blazing Bowman,Blazing Bowman,https://tcgplayer-cdn.tcgplayer.com/product/512750_200w.jpg,74,23212,https://cpt.tcgcsv.com/0776,2023-08-25T04:03:10.707,1,Common,050,"Blazing Bowman's attacks can't be retaliated.
<br>
On Enter: You may banish a fire element card from your graveyard. If you do, Blazing Bowman gets +2 power end of turn.",Ally,Human,Fire,Ranger,,0.21,0.41,6.0,0.35,,Foil,3,,,,1,2,
512750,Blazing Bowman,Blazing Bowman,https://tcgplayer-cdn.tcgplayer.com/product/512750_200w.jpg,74,23212,https://cpt.tcgcsv.com/0776,2023-08-25T04:03:10.707,1,Common,050,"Blazing Bowman's attacks can't be retaliated.
<br>
On Enter: You may banish a fire element card from your graveyard. If you do, Blazing Bowman gets +2 power end of turn.",Ally,Human,Fire,Ranger,,0.03,0.15,1.3,0.08,,Normal,3,,,,1,2,
512751,Corhazi Arsonist,Corhazi Arsonist,https://tcgplayer-cdn.tcgplayer.com/product/512751_200w.jpg,74,23212,https://cpt.tcgcsv.com/2776,2023-08-25T04:03:10.707,1,Uncommon,051,"Remove a preparation counter from your champion: Corhazi Arsonist gains stealth until end of turn.
<br>
If a unit hit by Corhazi Arsonist this turn would die, banish it instead.",Ally,Human,Fire,Assassin,,0.25,0.81,14.92,0.44,,Foil,3,,,,2,2,
512751,Corhazi Arsonist,Corhazi Arsonist,https://tcgplayer-cdn.tcgplayer.com/product/512751_200w.jpg,74,23212,https://cpt.tcgcsv.com/2776,2023-08-25T04:03:10.707,1,Uncommon,051,"Remove a preparation counter from your champion: Corhazi Arsonist gains stealth until end of turn.
<br>
If a unit hit by Corhazi Arsonist this turn would die, banish it instead.",Ally,Human,Fire,Assassin,,0.05,0.2,1.99,0.1,,Normal,3,,,,2,2,
512752,Mana Limiter,Mana Limiter,https://tcgplayer-cdn.tcgplayer.com/product/512752_200w.jpg,74,23212,https://cpt.tcgcsv.com/3776,2023-08-25T04:03:10.707,1,Super Rare,012,You can't remove enlighten counters from your champion to pay for costs. <br>Banish Mana Limiter: Draw a card. Activate this ability only if your champion has six or more enlighten counters on them.,Item;Regalia,Bauble;Mage,Norm,Mage,,1.98,3.99,15.96,2.23,,Foil,0,,,,,,
512753,Flamebreak Chorus,Flamebreak Chorus,https://tcgplayer-cdn.tcgplayer.com/product/512753_200w.jpg,74,23212,https://cpt.tcgcsv.com/5776,2023-08-25T04:03:10.707,1,Common,052,"[Class Bonus] Fast Activation <em>(You may activate this card at fast speed.)</em>
<br>
Target ally gets +2 power until end of turn. If it's defending, wake it up, and it gets an additional +LV power until end of turn.",Action,Melody;Skill,Fire,Tamer,,0.04,0.17,1.31,0.12,,Normal,2,Slow,,,,,
512753,Flamebreak Chorus,Flamebreak Chorus,https://tcgplayer-cdn.tcgplayer.com/product/512753_200w.jpg,74,23212,https://cpt.tcgcsv.com/5776,2023-08-25T04:03:10.707,1,Common,052,"[Class Bonus] Fast Activation <em>(You may activate this card at fast speed.)</em>
<br>
Target ally gets +2 power until end of turn. If it's defending, wake it up, and it gets an additional +LV power until end of turn.",Action,Melody;Skill,Fire,Tamer,,0.1,0.53,2.82,0.25,,Foil,2,Slow,,,,,
512754,Melodious Flute,Melodious Flute,https://tcgplayer-cdn.tcgplayer.com/product/512754_200w.jpg,74,23212,https://cpt.tcgcsv.com/6776,2023-08-25T04:03:10.707,1,Super Rare,013,Your champion gets +1 level as long as you control an Animal or Beast ally.<br>[Class Bonus] Banish Melodious Flute: The next Harmony action card you activate this turn is a Melody in addition to its other types.,Item;Regalia,Instrument;Tamer,Norm,Tamer,,2.99,3.3,9.99,3.88,,Foil,1,,,,,,
512755,Hone by Fire,Hone by Fire,https://tcgplayer-cdn.tcgplayer.com/product/512755_200w.jpg,74,23212,https://cpt.tcgcsv.com/7776,2023-08-25T04:03:10.707,1,Common,053,Target Sword weapon you control gets +2 power until end of turn. Class Bonus: Put a durability counter on it.,Action,Craft;Sword,Fire,Warrior,,0.04,0.17,1.31,0.16,,Normal,2,Fast,<em>Enwreathed and tempered in flame.</em>,,,,
512755,Hone by Fire,Hone by Fire,https://tcgplayer-cdn.tcgplayer.com/product/512755_200w.jpg,74,23212,https://cpt.tcgcsv.com/7776,2023-08-25T04:03:10.707,1,Common,053,Target Sword weapon you control gets +2 power until end of turn. Class Bonus: Put a durability counter on it.,Action,Craft;Sword,Fire,Warrior,,0.49,0.93,19.99,0.84,,Foil,2,Fast,<em>Enwreathed and tempered in flame.</em>,,,,
512756,Incendiary Fractal,Incendiary Fractal,https://tcgplayer-cdn.tcgplayer.com/product/512756_200w.jpg,74,23212,https://cpt.tcgcsv.com/8776,2023-08-25T04:03:10.707,1,Common,054,"On Enter: Deal 2 damage to target ally you don't control. Class Bonus: Deal 4 damage to that ally instead.
<br>
Reservable <em>(While paying for a reserve cost, you may rest this object to pay for 1 of that cost.)</em>",Phantasia,Fractal,Fire,Mage,,0.25,0.52,9.0,0.26,,Foil,4,,,,,,
512756,Incendiary Fractal,Incendiary Fractal,https://tcgplayer-cdn.tcgplayer.com/product/512756_200w.jpg,74,23212,https://cpt.tcgcsv.com/8776,2023-08-25T04:03:10.707,1,Common,054,"On Enter: Deal 2 damage to target ally you don't control. Class Bonus: Deal 4 damage to that ally instead.
<br>
Reservable <em>(While paying for a reserve cost, you may rest this object to pay for 1 of that cost.)</em>",Phantasia,Fractal,Fire,Mage,,0.04,0.18,1.31,0.18,,Normal,4,,,,,,
512757,Ornamental Greatsword,Ornamental Greatsword,https://tcgplayer-cdn.tcgplayer.com/product/512757_200w.jpg,74,23212,https://cpt.tcgcsv.com/9776,2023-08-25T04:03:10.707,1,Super Rare,014,[Class Bonus] On Enter: Target ally you control gets +1 power until end of turn. (Apply this effect only if your champion's class matches this card's class.),Weapon;Regalia,Guardian;Sword;Warrior,Norm,Warrior;Guardian,,9.99,11.19,28.0,7.03,,Foil,0,,"<em>An ornate and pristine sword used ceremoniously with great effect, though dull of edge.</em>",,,1,1
512758,Innervate Fury,Innervate Fury,https://tcgplayer-cdn.tcgplayer.com/product/512758_200w.jpg,74,23212,https://cpt.tcgcsv.com/b776,2023-08-25T04:03:10.707,1,Rare,055,"As an additional cost to activate this card, delevel your champion and recover 5. <em>(To delevel your champion, return the top card of its lineage to its owner's material deck.)</em>
<br>
Deal 7 damage split among any amount of target allies.",Action,Spell,Fire,Mage,,1.25,3.5,22.99,1.27,,Foil,3,Slow,,,,,
512758,Innervate Fury,Innervate Fury,https://tcgplayer-cdn.tcgplayer.com/product/512758_200w.jpg,74,23212,https://cpt.tcgcsv.com/b776,2023-08-25T04:03:10.707,1,Rare,055,"As an additional cost to activate this card, delevel your champion and recover 5. <em>(To delevel your champion, return the top card of its lineage to its owner's material deck.)</em>
<br>
Deal 7 damage split among any amount of target allies.",Action,Spell,Fire,Mage,,0.1,0.25,2.0,0.22,,Normal,3,Slow,,,,,
512759,Corhazi Trapper,Corhazi Trapper,https://tcgplayer-cdn.tcgplayer.com/product/512759_200w.jpg,74,23212,https://cpt.tcgcsv.com/c776,2023-08-25T04:03:10.707,1,Uncommon,058,"On Enter: Put a preparation counter on your champion.
<br>
REST, Remove a preparation counter from your champion: Target unit's attacks get -3 power until end of turn.",Ally,Human,Water,Assassin,,0.05,0.2,1.99,0.15,,Normal,3,,<em>Well-placed traps to turn the tide.</em>,,3,1,
512759,Corhazi Trapper,Corhazi Trapper,https://tcgplayer-cdn.tcgplayer.com/product/512759_200w.jpg,74,23212,https://cpt.tcgcsv.com/c776,2023-08-25T04:03:10.707,1,Uncommon,058,"On Enter: Put a preparation counter on your champion.
<br>
REST, Remove a preparation counter from your champion: Target unit's attacks get -3 power until end of turn.",Ally,Human,Water,Assassin,,0.98,1.5,5.0,1.37,,Foil,3,,<em>Well-placed traps to turn the tide.</em>,,3,1,
512760,Poisoned Dagger,Poisoned Dagger,https://tcgplayer-cdn.tcgplayer.com/product/512760_200w.jpg,74,23212,https://cpt.tcgcsv.com/d776,2023-08-25T04:03:10.707,1,Super Rare,015,"Poisoned Dagger enters the field rested.<br>REST, Banish Poisoned Dagger: Deal 1 damage to target unit. Class Bonus: Until end of turn, if that unit were to take damage, it takes that much damage plus 1 instead.",Item;Regalia,Assassin;Dagger,Norm,Assassin,,9.99,23.85,39.99,18.58,,Foil,0,,<em>A little poison goes a long way.</em>,,,,
512761,Fractal of Intrusion,Fractal of Intrusion,https://tcgplayer-cdn.tcgplayer.com/product/512761_200w.jpg,74,23212,https://cpt.tcgcsv.com/f776,2023-08-25T04:03:10.707,1,Rare,060,"On Enter: You may banish a card with floating memory from your graveyard. When you do, look at target opponent's memory and discard a card from it.
<br>
Reservable <em>(While paying for a reserve cost, you may rest this object to pay for 1 of that cost.)</em>",Phantasia,Fractal,Water,Cleric,,0.95,1.04,5.0,1.09,,Normal,3,,,,,,
512761,Fractal of Intrusion,Fractal of Intrusion,https://tcgplayer-cdn.tcgplayer.com/product/512761_200w.jpg,74,23212,https://cpt.tcgcsv.com/f776,2023-08-25T04:03:10.707,1,Rare,060,"On Enter: You may banish a card with floating memory from your graveyard. When you do, look at target opponent's memory and discard a card from it.
<br>
Reservable <em>(While paying for a reserve cost, you may rest this object to pay for 1 of that cost.)</em>",Phantasia,Fractal,Water,Cleric,,8.99,9.95,9.99,5.27,,Foil,3,,,,,,
512763,Fracturize,Fracturize,https://tcgplayer-cdn.tcgplayer.com/product/512763_200w.jpg,74,23212,https://cpt.tcgcsv.com/h776,2023-08-25T04:03:10.707,1,Rare,061,"Target item or weapon becomes a Cleric Fractal phantasia with reservable and loses all other abilities. <em>(This effect lasts indefinitely.)</em>
<br>
Floating Memory",Action,Spell,Water,Cleric;Mage,,15.94,16.51,20.0,16.04,,Normal,2,Fast,"<em>""You'd stand a better chance fighting without them.""</em>",,,,
512763,Fracturize,Fracturize,https://tcgplayer-cdn.tcgplayer.com/product/512763_200w.jpg,74,23212,https://cpt.tcgcsv.com/h776,2023-08-25T04:03:10.707,1,Rare,061,"Target item or weapon becomes a Cleric Fractal phantasia with reservable and loses all other abilities. <em>(This effect lasts indefinitely.)</em>
<br>
Floating Memory",Action,Spell,Water,Cleric;Mage,,38.0,43.94,56.31,43.94,,Foil,2,Fast,"<em>""You'd stand a better chance fighting without them.""</em>",,,,
512764,Safeguard Amulet,Safeguard Amulet,https://tcgplayer-cdn.tcgplayer.com/product/512764_200w.jpg,74,23212,https://cpt.tcgcsv.com/j776,2023-08-25T04:03:10.707,1,Super Rare,017,"Banish Safeguard Amulet: Whenever your champion would take non-attack damage this turn, prevent 4 of that damage.",Item;Regalia,Accessory;Cleric,Norm,Cleric,,,,,,,,0,,<em>Hopefully enough to block a fatal spell.</em>,,,,
512767,Frostbind,Frostbind,https://tcgplayer-cdn.tcgplayer.com/product/512767_200w.jpg,74,23212,https://cpt.tcgcsv.com/m776,2023-08-25T04:03:10.707,1,Uncommon,062,Negate target card activation unless its controller pays 2. Banish the card that had its activation negated this way.,Action,Reaction;Spell,Water,Cleric,,3.79,3.99,5.43,4.33,,Foil,2,Fast,"<em>O'Lumina who shelters us, bind those who seek us harm in frost. Grant us peace under your blessing.""</em>",,,,
